crab_year,fishery,size,sex,total,target_stock
2005,QO05r,115,1,35,BSSC
2005,QO05r,116,1,36,BSSC
2005,QO05r,117,1,38,BSSC
2005,QO05r,118,1,30,BSSC
2005,QO05r,119,1,29,BSSC
2005,QO05r,120,1,40,BSSC
2005,QO05r,121,1,37,BSSC
2005,QO05r,122,1,50,BSSC
2005,QO05r,123,1,34,BSSC
2005,QO05r,124,1,30,BSSC
2005,QO05r,125,1,25,BSSC
2005,QO05r,126,1,37,BSSC
2005,QO05r,127,1,24,BSSC
2005,QO05r,128,1,19,BSSC
2005,QO05r,129,1,13,BSSC
2005,QO05r,130,1,17,BSSC
2005,QO05r,131,1,11,BSSC
2005,QO05r,132,1,10,BSSC
2005,QO05r,133,1,10,BSSC
2005,QO05r,134,1,7,BSSC
2005,QO05r,135,1,7,BSSC
2005,QO05r,136,1,10,BSSC
2005,QO05r,137,1,5,BSSC
2005,QO05r,138,1,2,BSSC
2005,QO05r,139,1,2,BSSC
2005,QO05r,140,1,1,BSSC
2005,QO05r,141,1,1,BSSC
2005,QO05r,142,1,1,BSSC
2005,QO05r,145,1,1,BSSC
2005,QO05r,148,1,1,BSSC
2005,QO05r,152,1,1,BSSC
2005,QT05,78,1,1,WBT
2005,QT05,80,2,1,WBT
2005,QT05,86,1,1,WBT
2005,QT05,87,1,1,WBT
2005,QT05,89,1,2,WBT
2005,QT05,89,2,1,WBT
2005,QT05,93,1,1,WBT
2005,QT05,94,1,1,WBT
2005,QT05,96,1,1,WBT
2005,QT05,98,1,1,WBT
2005,QT05,100,1,2,WBT
2005,QT05,101,1,2,WBT
2005,QT05,102,1,1,WBT
2005,QT05,104,1,3,WBT
2005,QT05,106,1,1,WBT
2005,QT05,107,1,3,WBT
2005,QT05,108,1,2,WBT
2005,QT05,109,1,3,WBT
2005,QT05,110,1,5,WBT
2005,QT05,111,1,1,WBT
2005,QT05,112,1,3,WBT
2005,QT05,113,1,8,WBT
2005,QT05,114,1,4,WBT
2005,QT05,115,1,3,WBT
2005,QT05,116,1,3,WBT
2005,QT05,117,1,2,WBT
2005,QT05,118,1,3,WBT
2005,QT05,119,1,7,WBT
2005,QT05,120,1,5,WBT
2005,QT05,121,1,5,WBT
2005,QT05,122,1,4,WBT
2005,QT05,123,1,4,WBT
2005,QT05,124,1,7,WBT
2005,QT05,125,1,10,WBT
2005,QT05,126,1,2,WBT
2005,QT05,127,1,7,WBT
2005,QT05,128,1,10,WBT
2005,QT05,129,1,2,WBT
2005,QT05,130,1,6,WBT
2005,QT05,131,1,2,WBT
2005,QT05,132,1,3,WBT
2005,QT05,133,1,2,WBT
2005,QT05,134,1,2,WBT
2005,QT05,135,1,2,WBT
2005,QT05,136,1,1,WBT
2005,QT05,137,1,1,WBT
2005,QT05,138,1,2,WBT
2005,TR05,77,1,1,BBRKC
2005,TR05,87,1,1,BBRKC
2005,TR05,90,1,1,BBRKC
2005,TR05,92,1,1,BBRKC
2005,TR05,95,1,1,BBRKC
2005,TR05,98,1,1,BBRKC
2005,TR05,103,1,1,BBRKC
2005,TR05,104,1,3,BBRKC
2005,TR05,105,1,1,BBRKC
2005,TR05,106,1,1,BBRKC
2005,TR05,107,1,1,BBRKC
2005,TR05,109,1,4,BBRKC
2005,TR05,110,1,3,BBRKC
2005,TR05,111,1,3,BBRKC
2005,TR05,112,1,2,BBRKC
2005,TR05,113,1,2,BBRKC
2005,TR05,114,1,2,BBRKC
2005,TR05,116,1,2,BBRKC
2005,TR05,119,1,3,BBRKC
2005,TR05,122,1,2,BBRKC
2005,TR05,124,1,2,BBRKC
2005,TR05,125,1,1,BBRKC
2005,TR05,126,1,1,BBRKC
2005,TR05,128,1,1,BBRKC
2005,TR05,129,1,1,BBRKC
2005,TR05,131,1,2,BBRKC
2005,TR05,132,1,1,BBRKC
2005,TR05,133,1,1,BBRKC
2005,TR05,138,1,1,BBRKC
2005,TR05,141,1,1,BBRKC
2005,TR05,152,1,1,BBRKC
2006,QO06,58,2,1,BSSC
2006,QO06,62,1,1,BSSC
2006,QO06,63,1,1,BSSC
2006,QO06,74,1,1,BSSC
2006,QO06,76,2,1,BSSC
2006,QO06,78,2,1,BSSC
2006,QO06,82,1,1,BSSC
2006,QO06,83,1,1,BSSC
2006,QO06,84,1,2,BSSC
2006,QO06,85,1,1,BSSC
2006,QO06,86,2,1,BSSC
2006,QO06,87,1,3,BSSC
2006,QO06,89,1,1,BSSC
2006,QO06,90,1,4,BSSC
2006,QO06,91,1,2,BSSC
2006,QO06,92,1,3,BSSC
2006,QO06,93,1,2,BSSC
2006,QO06,94,1,1,BSSC
2006,QO06,95,1,7,BSSC
2006,QO06,96,1,6,BSSC
2006,QO06,97,1,7,BSSC
2006,QO06,98,1,2,BSSC
2006,QO06,99,1,5,BSSC
2006,QO06,100,1,13,BSSC
2006,QO06,101,1,4,BSSC
2006,QO06,102,1,12,BSSC
2006,QO06,103,1,17,BSSC
2006,QO06,104,1,13,BSSC
2006,QO06,105,1,19,BSSC
2006,QO06,106,1,12,BSSC
2006,QO06,107,1,13,BSSC
2006,QO06,108,1,19,BSSC
2006,QO06,109,1,17,BSSC
2006,QO06,110,1,21,BSSC
2006,QO06,111,1,19,BSSC
2006,QO06,112,1,7,BSSC
2006,QO06,113,1,13,BSSC
2006,QO06,114,1,11,BSSC
2006,QO06,115,1,9,BSSC
2006,QO06,116,1,18,BSSC
2006,QO06,117,1,9,BSSC
2006,QO06,118,1,3,BSSC
2006,QO06,119,1,13,BSSC
2006,QO06,120,1,12,BSSC
2006,QO06,121,1,6,BSSC
2006,QO06,122,1,8,BSSC
2006,QO06,123,1,12,BSSC
2006,QO06,124,1,5,BSSC
2006,QO06,125,1,8,BSSC
2006,QO06,126,1,6,BSSC
2006,QO06,127,1,9,BSSC
2006,QO06,128,1,10,BSSC
2006,QO06,129,1,7,BSSC
2006,QO06,130,1,12,BSSC
2006,QO06,131,1,10,BSSC
2006,QO06,132,1,7,BSSC
2006,QO06,133,1,1,BSSC
2006,QO06,134,1,6,BSSC
2006,QO06,135,1,5,BSSC
2006,QO06,136,1,7,BSSC
2006,QO06,137,1,2,BSSC
2006,QO06,138,1,1,BSSC
2006,QO06,139,1,1,BSSC
2006,QO06,143,1,2,BSSC
2006,QO06,146,1,2,BSSC
2006,QT06,75,2,1,WBT
2006,QT06,77,1,1,WBT
2006,QT06,81,1,1,WBT
2006,QT06,84,1,1,WBT
2006,QT06,88,1,2,WBT
2006,QT06,89,1,3,WBT
2006,QT06,91,1,1,WBT
2006,QT06,93,1,1,WBT
2006,QT06,94,1,1,WBT
2006,QT06,98,1,1,WBT
2006,QT06,99,1,1,WBT
2006,QT06,103,1,1,WBT
2006,QT06,104,1,2,WBT
2006,QT06,106,1,2,WBT
2006,QT06,107,1,1,WBT
2006,QT06,109,1,3,WBT
2006,QT06,111,1,1,WBT
2006,QT06,112,1,1,WBT
2006,QT06,113,1,1,WBT
2006,QT06,114,1,1,WBT
2006,QT06,115,1,1,WBT
2006,QT06,118,1,1,WBT
2006,QT06,119,1,2,WBT
2006,QT06,121,1,1,WBT
2006,QT06,123,1,2,WBT
2006,QT06,133,1,1,WBT
2006,TR06,65,1,1,BBRKC
2006,TR06,72,1,1,BBRKC
2006,TR06,82,1,1,BBRKC
2006,TR06,85,1,1,BBRKC
2006,TR06,86,1,1,BBRKC
2006,TR06,91,1,1,BBRKC
2006,TR06,94,1,1,BBRKC
2006,TR06,94,2,1,BBRKC
2006,TR06,96,1,1,BBRKC
2006,TR06,98,1,1,BBRKC
2006,TR06,100,1,1,BBRKC
2006,TR06,103,1,2,BBRKC
2006,TR06,103,2,1,BBRKC
2006,TR06,106,1,2,BBRKC
2006,TR06,109,1,1,BBRKC
2006,TR06,110,1,1,BBRKC
2006,TR06,111,1,1,BBRKC
2006,TR06,112,1,1,BBRKC
2006,TR06,113,1,1,BBRKC
2006,TR06,115,1,2,BBRKC
2006,TR06,116,1,1,BBRKC
2006,TR06,119,1,2,BBRKC
2006,TR06,120,1,2,BBRKC
2006,TR06,122,1,1,BBRKC
2006,TR06,124,1,1,BBRKC
2006,TR06,126,1,1,BBRKC
2006,TR06,131,1,1,BBRKC
2006,TR06,132,1,1,BBRKC
2006,TR06,142,1,1,BBRKC
2006,TR06,148,1,1,BBRKC
2006,TR06,162,1,1,BBRKC
2006,TR06,194,1,1,BBRKC
2006,TT06,85,1,1,EBT
2006,TT06,90,1,1,EBT
2006,TT06,91,1,1,EBT
2006,TT06,96,1,1,EBT
2006,TT06,97,1,1,EBT
2006,TT06,98,2,1,EBT
2006,TT06,100,1,1,EBT
2006,TT06,100,2,1,EBT
2006,TT06,101,1,2,EBT
2006,TT06,102,1,1,EBT
2006,TT06,103,1,3,EBT
2006,TT06,106,1,3,EBT
2006,TT06,107,1,1,EBT
2006,TT06,108,1,4,EBT
2006,TT06,109,1,1,EBT
2006,TT06,110,1,1,EBT
2006,TT06,111,1,1,EBT
2006,TT06,112,1,2,EBT
2006,TT06,113,1,1,EBT
2006,TT06,114,1,1,EBT
2006,TT06,116,1,4,EBT
2006,TT06,117,1,1,EBT
2006,TT06,118,1,2,EBT
2006,TT06,119,1,1,EBT
2006,TT06,120,1,2,EBT
2006,TT06,121,1,3,EBT
2006,TT06,122,1,1,EBT
2006,TT06,123,1,4,EBT
2006,TT06,124,1,1,EBT
2006,TT06,125,1,1,EBT
2006,TT06,126,1,1,EBT
2006,TT06,129,1,4,EBT
2006,TT06,130,1,1,EBT
2006,TT06,131,1,1,EBT
2006,TT06,132,1,2,EBT
2006,TT06,133,1,2,EBT
2006,TT06,134,1,1,EBT
2006,TT06,135,1,2,EBT
2006,TT06,136,1,1,EBT
2006,TT06,137,1,1,EBT
2006,TT06,142,1,1,EBT
2006,TT06,159,1,1,EBT
2007,QO07,75,1,1,BSSC
2007,QO07,86,1,1,BSSC
2007,QO07,88,1,1,BSSC
2007,QO07,89,1,1,BSSC
2007,QO07,91,1,2,BSSC
2007,QO07,92,1,2,BSSC
2007,QO07,95,1,2,BSSC
2007,QO07,97,1,2,BSSC
2007,QO07,99,1,2,BSSC
2007,QO07,100,1,3,BSSC
2007,QO07,101,1,4,BSSC
2007,QO07,102,1,1,BSSC
2007,QO07,103,1,2,BSSC
2007,QO07,104,1,3,BSSC
2007,QO07,105,1,3,BSSC
2007,QO07,106,1,4,BSSC
2007,QO07,107,1,3,BSSC
2007,QO07,108,1,4,BSSC
2007,QO07,110,1,5,BSSC
2007,QO07,111,1,2,BSSC
2007,QO07,112,1,2,BSSC
2007,QO07,113,1,6,BSSC
2007,QO07,114,1,1,BSSC
2007,QO07,115,1,2,BSSC
2007,QO07,117,1,2,BSSC
2007,QO07,118,1,3,BSSC
2007,QO07,119,1,2,BSSC
2007,QO07,120,1,1,BSSC
2007,QO07,121,1,3,BSSC
2007,QO07,122,1,4,BSSC
2007,QO07,123,1,4,BSSC
2007,QO07,124,1,1,BSSC
2007,QO07,125,1,2,BSSC
2007,QO07,126,1,1,BSSC
2007,QO07,127,1,1,BSSC
2007,QO07,128,1,1,BSSC
2007,QO07,131,1,1,BSSC
2007,QO07,132,1,1,BSSC
2007,QO07,134,1,1,BSSC
2007,TR07,66,1,1,BBRKC
2007,TR07,102,1,1,BBRKC
2007,TR07,104,1,1,BBRKC
2007,TR07,111,1,1,BBRKC
2007,TR07,114,1,1,BBRKC
2007,TR07,118,1,1,BBRKC
2007,TR07,123,1,1,BBRKC
2007,TT07,92,1,1,EBT
2007,TT07,93,1,1,EBT
2007,TT07,96,1,1,EBT
2007,TT07,99,1,3,EBT
2007,TT07,100,1,1,EBT
2007,TT07,101,1,1,EBT
2007,TT07,102,1,2,EBT
2007,TT07,103,1,3,EBT
2007,TT07,104,1,2,EBT
2007,TT07,105,1,2,EBT
2007,TT07,106,1,2,EBT
2007,TT07,107,1,3,EBT
2007,TT07,108,1,3,EBT
2007,TT07,109,1,2,EBT
2007,TT07,110,1,1,EBT
2007,TT07,111,1,5,EBT
2007,TT07,112,1,4,EBT
2007,TT07,113,1,4,EBT
2007,TT07,114,1,5,EBT
2007,TT07,115,1,5,EBT
2007,TT07,116,1,6,EBT
2007,TT07,118,1,4,EBT
2007,TT07,119,1,3,EBT
2007,TT07,120,1,6,EBT
2007,TT07,121,1,4,EBT
2007,TT07,122,1,3,EBT
2007,TT07,123,1,2,EBT
2007,TT07,124,1,2,EBT
2007,TT07,125,1,4,EBT
2007,TT07,126,1,3,EBT
2007,TT07,127,1,4,EBT
2007,TT07,128,1,5,EBT
2007,TT07,129,1,6,EBT
2007,TT07,130,1,2,EBT
2007,TT07,131,1,8,EBT
2007,TT07,132,1,2,EBT
2007,TT07,133,1,1,EBT
2007,TT07,134,1,4,EBT
2007,TT07,135,1,5,EBT
2007,TT07,136,1,5,EBT
2007,TT07,137,1,4,EBT
2007,TT07,138,1,2,EBT
2007,TT07,139,1,2,EBT
2007,TT07,140,1,1,EBT
2007,TT07,142,1,1,EBT
2007,TT07,146,1,1,EBT
2008,QO08,78,1,1,BSSC
2008,QO08,84,1,1,BSSC
2008,QO08,85,1,1,BSSC
2008,QO08,86,1,2,BSSC
2008,QO08,87,1,1,BSSC
2008,QO08,88,1,2,BSSC
2008,QO08,89,1,1,BSSC
2008,QO08,90,1,1,BSSC
2008,QO08,91,1,1,BSSC
2008,QO08,92,1,8,BSSC
2008,QO08,93,1,5,BSSC
2008,QO08,94,1,4,BSSC
2008,QO08,95,1,7,BSSC
2008,QO08,96,1,9,BSSC
2008,QO08,97,1,13,BSSC
2008,QO08,98,1,8,BSSC
2008,QO08,99,1,14,BSSC
2008,QO08,100,1,11,BSSC
2008,QO08,101,1,19,BSSC
2008,QO08,102,1,22,BSSC
2008,QO08,103,1,27,BSSC
2008,QO08,104,1,34,BSSC
2008,QO08,105,1,37,BSSC
2008,QO08,106,1,39,BSSC
2008,QO08,107,1,31,BSSC
2008,QO08,108,1,45,BSSC
2008,QO08,109,1,59,BSSC
2008,QO08,110,1,38,BSSC
2008,QO08,111,1,34,BSSC
2008,QO08,112,1,42,BSSC
2008,QO08,113,1,32,BSSC
2008,QO08,114,1,38,BSSC
2008,QO08,115,1,48,BSSC
2008,QO08,116,1,50,BSSC
2008,QO08,117,1,30,BSSC
2008,QO08,118,1,41,BSSC
2008,QO08,119,1,32,BSSC
2008,QO08,120,1,39,BSSC
2008,QO08,121,1,25,BSSC
2008,QO08,122,1,51,BSSC
2008,QO08,123,1,23,BSSC
2008,QO08,124,1,35,BSSC
2008,QO08,125,1,37,BSSC
2008,QO08,126,1,27,BSSC
2008,QO08,127,1,17,BSSC
2008,QO08,128,1,15,BSSC
2008,QO08,129,1,15,BSSC
2008,QO08,130,1,16,BSSC
2008,QO08,131,1,11,BSSC
2008,QO08,132,1,11,BSSC
2008,QO08,133,1,11,BSSC
2008,QO08,134,1,6,BSSC
2008,QO08,135,1,3,BSSC
2008,QO08,136,1,1,BSSC
2008,QO08,137,1,1,BSSC
2008,QO08,138,1,1,BSSC
2008,QO08,140,1,1,BSSC
2008,QO08,145,1,1,BSSC
2008,QO08,147,1,1,BSSC
2008,QT08,85,1,1,WBT
2008,QT08,99,1,2,WBT
2008,QT08,100,1,1,WBT
2008,QT08,101,1,2,WBT
2008,QT08,102,1,2,WBT
2008,QT08,104,1,1,WBT
2008,QT08,105,1,1,WBT
2008,QT08,106,1,1,WBT
2008,QT08,113,1,1,WBT
2008,QT08,114,1,1,WBT
2008,QT08,115,1,2,WBT
2008,QT08,116,1,1,WBT
2008,QT08,117,1,1,WBT
2008,QT08,120,1,2,WBT
2008,QT08,121,1,1,WBT
2008,TR08,88,2,1,BBRKC
2008,TR08,107,1,1,BBRKC
2008,TR08,126,1,1,BBRKC
2008,TT08,91,1,1,EBT
2008,TT08,100,1,1,EBT
2008,TT08,101,1,1,EBT
2008,TT08,120,1,1,EBT
2009,QO09,68,2,1,BSSC
2009,QO09,76,2,1,BSSC
2009,QO09,81,1,1,BSSC
2009,QO09,87,1,1,BSSC
2009,QO09,88,1,1,BSSC
2009,QO09,90,1,1,BSSC
2009,QO09,94,1,1,BSSC
2009,QO09,95,1,2,BSSC
2009,QO09,96,1,3,BSSC
2009,QO09,97,1,1,BSSC
2009,QO09,98,1,3,BSSC
2009,QO09,99,1,1,BSSC
2009,QO09,100,1,6,BSSC
2009,QO09,102,1,8,BSSC
2009,QO09,103,1,3,BSSC
2009,QO09,104,1,3,BSSC
2009,QO09,105,1,4,BSSC
2009,QO09,106,1,4,BSSC
2009,QO09,107,1,3,BSSC
2009,QO09,108,1,10,BSSC
2009,QO09,109,1,4,BSSC
2009,QO09,110,1,9,BSSC
2009,QO09,111,1,7,BSSC
2009,QO09,112,1,11,BSSC
2009,QO09,113,1,12,BSSC
2009,QO09,114,1,8,BSSC
2009,QO09,115,1,14,BSSC
2009,QO09,116,1,12,BSSC
2009,QO09,117,1,16,BSSC
2009,QO09,118,1,15,BSSC
2009,QO09,119,1,8,BSSC
2009,QO09,120,1,17,BSSC
2009,QO09,121,1,7,BSSC
2009,QO09,122,1,31,BSSC
2009,QO09,123,1,13,BSSC
2009,QO09,124,1,10,BSSC
2009,QO09,125,1,29,BSSC
2009,QO09,126,1,16,BSSC
2009,QO09,127,1,17,BSSC
2009,QO09,128,1,23,BSSC
2009,QO09,129,1,9,BSSC
2009,QO09,130,1,18,BSSC
2009,QO09,131,1,4,BSSC
2009,QO09,132,1,18,BSSC
2009,QO09,133,1,4,BSSC
2009,QO09,134,1,5,BSSC
2009,QO09,135,1,8,BSSC
2009,QO09,136,1,8,BSSC
2009,QO09,137,1,2,BSSC
2009,QO09,138,1,6,BSSC
2009,QO09,139,1,1,BSSC
2009,QO09,140,1,5,BSSC
2009,QO09,142,1,4,BSSC
2009,QO09,145,1,2,BSSC
2009,QP09,61,2,1,SMBKC_PIBKC
2009,QP09,67,1,1,SMBKC_PIBKC
2009,QP09,71,1,1,SMBKC_PIBKC
2009,QP09,93,1,1,SMBKC_PIBKC
2009,QP09,130,1,1,SMBKC_PIBKC
2009,TR09,101,1,1,BBRKC
2009,TR09,110,1,1,BBRKC
2009,TR09,117,1,1,BBRKC
2009,TR09,119,1,1,BBRKC
2009,TR09,128,1,1,BBRKC
2009,TR09,129,1,1,BBRKC
2009,TR09,132,1,1,BBRKC
2009,TR09,133,1,1,BBRKC
2009,TR09,139,1,1,BBRKC
2009,TT09,118,1,1,EBT
2010,QO10,82,1,1,BSSC
2010,QO10,82,2,1,BSSC
2010,QO10,84,2,2,BSSC
2010,QO10,87,2,1,BSSC
2010,QO10,88,1,1,BSSC
2010,QO10,90,2,1,BSSC
2010,QO10,91,1,1,BSSC
2010,QO10,93,1,1,BSSC
2010,QO10,94,1,3,BSSC
2010,QO10,95,1,1,BSSC
2010,QO10,96,1,2,BSSC
2010,QO10,97,1,1,BSSC
2010,QO10,99,1,1,BSSC
2010,QO10,101,1,1,BSSC
2010,QO10,102,1,2,BSSC
2010,QO10,103,1,2,BSSC
2010,QO10,104,1,3,BSSC
2010,QO10,105,1,2,BSSC
2010,QO10,106,1,2,BSSC
2010,QO10,107,1,9,BSSC
2010,QO10,108,1,9,BSSC
2010,QO10,109,1,8,BSSC
2010,QO10,110,1,14,BSSC
2010,QO10,111,1,15,BSSC
2010,QO10,112,1,8,BSSC
2010,QO10,113,1,19,BSSC
2010,QO10,114,1,20,BSSC
2010,QO10,115,1,18,BSSC
2010,QO10,116,1,25,BSSC
2010,QO10,117,1,24,BSSC
2010,QO10,118,1,21,BSSC
2010,QO10,119,1,27,BSSC
2010,QO10,120,1,28,BSSC
2010,QO10,121,1,26,BSSC
2010,QO10,122,1,27,BSSC
2010,QO10,123,1,32,BSSC
2010,QO10,124,1,35,BSSC
2010,QO10,125,1,31,BSSC
2010,QO10,126,1,30,BSSC
2010,QO10,127,1,28,BSSC
2010,QO10,128,1,22,BSSC
2010,QO10,129,1,32,BSSC
2010,QO10,130,1,17,BSSC
2010,QO10,131,1,16,BSSC
2010,QO10,132,1,27,BSSC
2010,QO10,133,1,22,BSSC
2010,QO10,134,1,8,BSSC
2010,QO10,135,1,9,BSSC
2010,QO10,136,1,12,BSSC
2010,QO10,137,1,10,BSSC
2010,QO10,138,1,3,BSSC
2010,QO10,139,1,6,BSSC
2010,QO10,140,1,5,BSSC
2010,QO10,141,1,3,BSSC
2010,QO10,142,1,2,BSSC
2010,QO10,143,1,1,BSSC
2010,QO10,144,1,3,BSSC
2010,QO10,145,1,1,BSSC
2010,QO10,146,1,1,BSSC
2010,QO10,149,1,1,BSSC
2011,QO11,66,2,1,BSSC
2011,QO11,79,2,3,BSSC
2011,QO11,81,2,1,BSSC
2011,QO11,82,2,1,BSSC
2011,QO11,86,1,1,BSSC
2011,QO11,86,2,1,BSSC
2011,QO11,87,2,1,BSSC
2011,QO11,88,1,1,BSSC
2011,QO11,90,1,2,BSSC
2011,QO11,94,1,3,BSSC
2011,QO11,96,1,1,BSSC
2011,QO11,98,1,2,BSSC
2011,QO11,99,1,1,BSSC
2011,QO11,100,1,3,BSSC
2011,QO11,101,1,1,BSSC
2011,QO11,102,1,6,BSSC
2011,QO11,103,1,4,BSSC
2011,QO11,104,1,5,BSSC
2011,QO11,105,1,12,BSSC
2011,QO11,106,1,9,BSSC
2011,QO11,107,1,11,BSSC
2011,QO11,108,1,13,BSSC
2011,QO11,109,1,9,BSSC
2011,QO11,110,1,13,BSSC
2011,QO11,111,1,15,BSSC
2011,QO11,112,1,23,BSSC
2011,QO11,113,1,20,BSSC
2011,QO11,114,1,20,BSSC
2011,QO11,115,1,20,BSSC
2011,QO11,116,1,20,BSSC
2011,QO11,117,1,20,BSSC
2011,QO11,118,1,21,BSSC
2011,QO11,119,1,27,BSSC
2011,QO11,120,1,19,BSSC
2011,QO11,121,1,21,BSSC
2011,QO11,122,1,19,BSSC
2011,QO11,123,1,16,BSSC
2011,QO11,124,1,23,BSSC
2011,QO11,125,1,22,BSSC
2011,QO11,126,1,14,BSSC
2011,QO11,127,1,19,BSSC
2011,QO11,128,1,16,BSSC
2011,QO11,129,1,23,BSSC
2011,QO11,130,1,19,BSSC
2011,QO11,131,1,20,BSSC
2011,QO11,132,1,17,BSSC
2011,QO11,133,1,13,BSSC
2011,QO11,134,1,11,BSSC
2011,QO11,135,1,14,BSSC
2011,QO11,136,1,11,BSSC
2011,QO11,137,1,11,BSSC
2011,QO11,138,1,6,BSSC
2011,QO11,139,1,5,BSSC
2011,QO11,140,1,2,BSSC
2011,QO11,141,1,3,BSSC
2011,QO11,142,1,1,BSSC
2011,QO11,143,1,2,BSSC
2011,QO11,144,1,1,BSSC
2011,QO11,145,1,1,BSSC
2011,QO11,147,1,1,BSSC
2011,TR11,114,1,1,BBRKC
2012,QO12,83,1,1,BSSC
2012,QO12,86,2,1,BSSC
2012,QO12,87,1,1,BSSC
2012,QO12,90,1,1,BSSC
2012,QO12,91,1,2,BSSC
2012,QO12,92,1,2,BSSC
2012,QO12,93,1,1,BSSC
2012,QO12,94,1,1,BSSC
2012,QO12,95,1,3,BSSC
2012,QO12,96,1,1,BSSC
2012,QO12,97,1,6,BSSC
2012,QO12,98,1,5,BSSC
2012,QO12,99,1,8,BSSC
2012,QO12,100,1,14,BSSC
2012,QO12,101,1,6,BSSC
2012,QO12,102,1,4,BSSC
2012,QO12,103,1,7,BSSC
2012,QO12,104,1,11,BSSC
2012,QO12,105,1,12,BSSC
2012,QO12,106,1,12,BSSC
2012,QO12,107,1,14,BSSC
2012,QO12,108,1,9,BSSC
2012,QO12,109,1,26,BSSC
2012,QO12,110,1,21,BSSC
2012,QO12,111,1,33,BSSC
2012,QO12,112,1,29,BSSC
2012,QO12,113,1,30,BSSC
2012,QO12,114,1,26,BSSC
2012,QO12,115,1,31,BSSC
2012,QO12,116,1,32,BSSC
2012,QO12,117,1,32,BSSC
2012,QO12,118,1,34,BSSC
2012,QO12,119,1,29,BSSC
2012,QO12,120,1,44,BSSC
2012,QO12,121,1,31,BSSC
2012,QO12,122,1,43,BSSC
2012,QO12,123,1,33,BSSC
2012,QO12,124,1,38,BSSC
2012,QO12,125,1,38,BSSC
2012,QO12,126,1,33,BSSC
2012,QO12,127,1,35,BSSC
2012,QO12,128,1,24,BSSC
2012,QO12,129,1,23,BSSC
2012,QO12,130,1,31,BSSC
2012,QO12,131,1,20,BSSC
2012,QO12,132,1,25,BSSC
2012,QO12,133,1,18,BSSC
2012,QO12,134,1,22,BSSC
2012,QO12,135,1,14,BSSC
2012,QO12,136,1,6,BSSC
2012,QO12,137,1,14,BSSC
2012,QO12,138,1,5,BSSC
2012,QO12,139,1,2,BSSC
2012,QO12,140,1,4,BSSC
2012,QO12,141,1,6,BSSC
2012,QO12,142,1,4,BSSC
2012,QO12,143,1,1,BSSC
2012,QO12,144,1,2,BSSC
2012,QO12,145,1,1,BSSC
2012,QO12,146,1,2,BSSC
2012,QO12,152,1,1,BSSC
2012,QO12,157,1,1,BSSC
2012,QP12,98,1,1,SMBKC_PIBKC
2012,TR12,125,1,1,BBRKC
2012,TR12,134,1,1,BBRKC
2013,QO13,18,1,1,BSSC
2013,QO13,59,2,1,BSSC
2013,QO13,66,2,2,BSSC
2013,QO13,70,2,1,BSSC
2013,QO13,74,2,2,BSSC
2013,QO13,77,2,1,BSSC
2013,QO13,80,1,1,BSSC
2013,QO13,80,2,2,BSSC
2013,QO13,85,1,1,BSSC
2013,QO13,86,1,1,BSSC
2013,QO13,87,1,1,BSSC
2013,QO13,87,2,1,BSSC
2013,QO13,90,1,2,BSSC
2013,QO13,91,1,2,BSSC
2013,QO13,92,1,1,BSSC
2013,QO13,93,1,2,BSSC
2013,QO13,94,1,1,BSSC
2013,QO13,94,2,1,BSSC
2013,QO13,95,1,6,BSSC
2013,QO13,96,1,2,BSSC
2013,QO13,97,1,2,BSSC
2013,QO13,98,1,3,BSSC
2013,QO13,99,1,7,BSSC
2013,QO13,100,1,6,BSSC
2013,QO13,101,1,5,BSSC
2013,QO13,102,1,10,BSSC
2013,QO13,103,1,10,BSSC
2013,QO13,104,1,5,BSSC
2013,QO13,105,1,5,BSSC
2013,QO13,106,1,9,BSSC
2013,QO13,107,1,11,BSSC
2013,QO13,108,1,10,BSSC
2013,QO13,109,1,8,BSSC
2013,QO13,110,1,7,BSSC
2013,QO13,111,1,12,BSSC
2013,QO13,112,1,8,BSSC
2013,QO13,113,1,8,BSSC
2013,QO13,114,1,15,BSSC
2013,QO13,115,1,15,BSSC
2013,QO13,116,1,10,BSSC
2013,QO13,117,1,13,BSSC
2013,QO13,118,1,14,BSSC
2013,QO13,119,1,18,BSSC
2013,QO13,120,1,11,BSSC
2013,QO13,121,1,13,BSSC
2013,QO13,122,1,16,BSSC
2013,QO13,123,1,11,BSSC
2013,QO13,124,1,16,BSSC
2013,QO13,125,1,15,BSSC
2013,QO13,126,1,15,BSSC
2013,QO13,127,1,19,BSSC
2013,QO13,128,1,20,BSSC
2013,QO13,129,1,7,BSSC
2013,QO13,130,1,9,BSSC
2013,QO13,131,1,7,BSSC
2013,QO13,132,1,3,BSSC
2013,QO13,133,1,5,BSSC
2013,QO13,134,1,3,BSSC
2013,QO13,135,1,3,BSSC
2013,QO13,136,1,3,BSSC
2013,QO13,137,1,1,BSSC
2013,QO13,139,1,1,BSSC
2013,QO13,140,1,1,BSSC
2013,QO13,141,1,1,BSSC
2013,QO13,147,1,1,BSSC
2013,QT13,111,1,1,WBT
2013,QT13,116,1,1,WBT
2013,QT13,120,1,1,WBT
2013,QT13,151,1,1,WBT
2013,TT13,109,1,1,EBT
2013,TT13,124,1,1,EBT
2013,TT13,128,1,1,EBT
2013,TT13,131,1,1,EBT
2014,QO14,56,2,1,BSSC
2014,QO14,59,2,1,BSSC
2014,QO14,60,2,1,BSSC
